,ANI energy,DFT energy,Phi,Psi
1078,-1781915.3413734469,-1781915.6467507463,340,290
1079,-1781917.3224454008,-1781917.530283183,350,290
1080,-1781917.060724031,-1781917.656663591,0,300
1081,-1781917.8640143757,-1781918.5289017598,10,300
1082,-1781917.95194019,-1781918.4099887146,20,300
1083,-1781917.0988132833,-1781917.1239080478,30,300
1084,-1781915.684525625,-1781915.0108326455,40,300
1085,-1781913.5957645094,-1781912.648447729,50,300
1086,-1781911.3790731172,-1781910.5132839931,60,300
1087,-1781910.3561081495,-1781909.1955140978,70,300
1088,-1781910.8774663215,-1781910.209443906,80,300
1089,-1781912.8084157023,-1781912.610546157,90,300
1090,-1781914.8710266862,-1781915.0265203821,100,300
1091,-1781916.420581881,-1781916.7410017669,110,300
1092,-1781917.3391747507,-1781917.9090479016,120,300
1093,-1781917.975423979,-1781918.5952922623,130,300
1094,-1781917.836365287,-1781918.2814747742,140,300
1095,-1781916.8626291824,-1781916.8788655982,150,300
1096,-1781915.299343415,-1781914.709314343,160,300
1097,-1781913.2381801514,-1781912.338395298,170,300
1098,-1781911.1549599813,-1781910.2637862265,180,300
1099,-1781910.2363195503,-1781909.137218468,190,300
1100,-1781911.0977109484,-1781910.567249808,200,300
1101,-1781912.9855791747,-1781912.9573078922,210,300
1102,-1781914.9293595054,-1781915.208121624,220,300
1103,-1781916.3905770937,-1781916.7665414023,230,300
1104,-1781917.208122965,-1781917.80958765,240,300
1105,-1781917.891529488,-1781918.5444639947,250,300
1106,-1781917.949072289,-1781918.4232919156,260,300
1107,-1781917.0737028879,-1781917.2087473285,270,300
1108,-1781915.6831009155,-1781915.161309417,280,300
1109,-1781913.6899764966,-1781912.8326217597,290,300
1110,-1781911.4944618111,-1781910.7081256849,300,300
1111,-1781910.3747794013,-1781909.2925270628,310,300
1112,-1781910.5340527731,-1781909.8254081078,320,300
1113,-1781912.1827646524,-1781911.984354453,330,300
1114,-1781914.186942673,-1781914.4520982099,340,300
1115,-1781916.0207964594,-1781916.3762932606,350,300
1116,-1781916.9301875154,-1781917.3353159896,0,310
1117,-1781918.1974285136,-1781918.6570391944,10,310
1118,-1781918.4809313805,-1781918.7270692517,20,310
1119,-1781917.4970545652,-1781917.4327054599,30,310
1120,-1781915.996999415,-1781915.141417367,40,310
1121,-1781913.683325722,-1781912.5032420368,50,310
1122,-1781911.3168579277,-1781910.1167607566,60,310
1123,-1781910.2912260613,-1781908.6736144687,70,310
1124,-1781910.761169147,-1781909.1453133402,80,310
1125,-1781911.845935694,-1781911.2549374404,90,310
1126,-1781913.8878980074,-1781913.6535924042,100,310
1127,-1781915.77360183,-1781915.8486832948,110,310
1128,-1781917.3603954345,-1781917.7417538757,120,310
1129,-1781918.3815955091,-1781918.7841726139,130,310
1130,-1781918.3672579043,-1781918.5935979865,140,310
1131,-1781917.2573788206,-1781917.1272338482,150,310
1132,-1781915.5405946937,-1781914.74420387,160,310
1133,-1781913.2608977747,-1781912.0992514375,170,310
1134,-1781911.0850902873,-1781909.796668174,180,310
1135,-1781910.3073664,-1781908.5906577162,190,310
1136,-1781910.4006904163,-1781909.425810075,200,310
1137,-1781911.9882114376,-1781911.5449095683,210,310
1138,-1781913.8535190474,-1781913.7627790528,220,310
1139,-1781915.5528571457,-1781915.7202948565,230,310
1140,-1781917.0738102968,-1781917.4968369282,240,310
1141,-1781918.2199240958,-1781918.6665773385,250,310
1142,-1781918.4868972583,-1781918.7464592943,260,310
1143,-1781917.501425578,-1781917.5344874964,270,310
1144,-1781916.043220168,-1781915.3299839636,280,310
1145,-1781913.8504619517,-1781912.7639094722,290,310
1146,-1781911.513164329,-1781910.3878448494,300,310
1147,-1781910.3257215933,-1781908.805391458,310,310
1148,-1781910.596976573,-1781908.8486268609,320,310
1149,-1781911.2370484793,-1781910.63163228,330,310
1150,-1781913.150903274,-1781913.0093284275,340,310
1151,-1781915.226253035,-1781915.272629598,350,310
1152,-1781916.9825326873,-1781917.143737347,0,320
1153,-1781918.5642072703,-1781918.7141425565,10,320
1154,-1781918.933235289,-1781918.7883141763,20,320
1155,-1781917.758214747,-1781917.308395833,30,320
1156,-1781915.8778625105,-1781914.7149619285,40,320
1157,-1781913.2561814098,-1781911.744206577,50,320
1158,-1781910.8341124922,-1781909.078671834,60,320
1159,-1781909.6847735643,-1781907.5001717524,70,320
1160,-1781909.9398298052,-1781907.7946619487,80,320
1161,-1781911.011238197,-1781909.817187734,90,320
1162,-1781913.1559734286,-1781912.5334252426,100,320
1163,-1781915.4509269523,-1781915.326218907,110,320
1164,-1781917.5373724608,-1781917.6389678237,120,320
1165,-1781918.8178928364,-1781918.8647448302,130,320
1166,-1781918.7752670867,-1781918.6195768788,140,320
1167,-1781917.3321713237,-1781916.9009539317,150,320
1168,-1781915.2871257346,-1781914.180261106,160,320
1169,-1781912.729511255,-1781911.2069329657,170,320
1170,-1781910.5506425714,-1781908.6740537253,180,320
1171,-1781909.6659530313,-1781907.3973857006,190,320
1172,-1781910.0186317516,-1781908.0144785172,200,320
1173,-1781911.070542823,-1781910.0122804292,210,320
1174,-1781912.9688579747,-1781912.4684780121,220,320
1175,-1781915.047826599,-1781915.0000394825,230,320
1176,-1781917.0806092564,-1781917.2581950752,240,320
1177,-1781918.5675483635,-1781918.705294673,250,320
1178,-1781918.9422094368,-1781918.816238348,260,320
1179,-1781917.7893586664,-1781917.4349644938,270,320
1180,-1781915.9833725851,-1781914.9598161252,280,320
1181,-1781913.5327365105,-1781912.0939176069,290,320
1182,-1781911.1258313395,-1781909.4423135743,300,320
1183,-1781909.75943231,-1781907.6761881597,310,320
1184,-1781909.8018403065,-1781907.5353122829,320,320
1185,-1781910.5532922305,-1781909.1466938609,330,320
1186,-1781912.365556851,-1781911.7189179454,340,320
1187,-1781914.7086532826,-1781914.5714505117,350,320
1188,-1781917.105644564,-1781917.2365459984,0,330
1189,-1781918.8745877265,-1781918.8011781205,10,330
1190,-1781918.976565116,-1781918.5962962774,20,330
1191,-1781917.4594333328,-1781916.7093125384,30,330
1192,-1781915.139761144,-1781913.6877916707,40,330
1193,-1781912.1040688956,-1781910.329988476,50,330
1194,-1781909.4453959528,-1781907.3752346162,60,330
1195,-1781908.2194108302,-1781905.7105774838,70,330
1196,-1781908.5005100216,-1781906.160125271,80,330
1197,-1781910.017251636,-1781908.5526933928,90,330
1198,-1781912.63941144,-1781911.8429765685,100,330
1199,-1781915.3528125328,-1781915.1673962593,110,330
1200,-1781917.7009649198,-1781917.7468994532,120,330
1201,-1781919.0912625901,-1781918.9141925767,130,330
1202,-1781918.7081039948,-1781918.320003856,140,330
1203,-1781916.8422893926,-1781916.126481739,150,330
1204,-1781914.308744084,-1781912.9571823901,160,330
1205,-1781911.3883167158,-1781909.630754669,170,330
1206,-1781909.0611583702,-1781906.8898560381,180,330
1207,-1781908.191861676,-1781905.618396342,190,330
1208,-1781908.5890249247,-1781906.3668896426,200,330
1209,-1781909.9896821415,-1781908.608729989,210,330
1210,-1781912.2798787379,-1781911.5361871866,220,330
1211,-1781914.7702235347,-1781914.616442941,230,330
1212,-1781917.1476635833,-1781917.2718747817,240,330
1213,-1781918.8816350987,-1781918.7844236176,250,330
1214,-1781918.980262921,-1781918.6379629064,260,330
1215,-1781917.5001262163,-1781916.863617118,270,330
1216,-1781915.298890047,-1781914.0073822457,280,330
1217,-1781912.4887882771,-1781910.7945964905,290,330
1218,-1781909.8406272393,-1781907.8463687291,300,330
1219,-1781908.315147133,-1781905.9173418554,310,330
1220,-1781908.3057696484,-1781905.8191993737,320,330
1221,-1781909.275859404,-1781907.7031083163,330,330
1222,-1781911.7037717921,-1781910.8289840096,340,330
1223,-1781914.5120123047,-1781914.3067670157,350,330
1224,-1781917.882707808,-1781917.642419126,0,340
1225,-1781919.1008555316,-1781918.795656037,10,340
1226,-1781918.4942369885,-1781918.0086964061,20,340
1227,-1781916.3284002293,-1781915.5273356934,30,340
1228,-1781913.4591995836,-1781911.9957123743,40,340
1229,-1781909.9876541435,-1781908.2505475814,50,340
1230,-1781907.146859681,-1781905.103462068,60,340
1231,-1781906.0381938082,-1781903.5862696618,70,340
1232,-1781906.6446732336,-1781904.6286256488,80,340
1233,-1781909.2770236083,-1781907.8469334878,90,340
1234,-1781912.5529288582,-1781911.8594800674,100,340
1235,-1781915.912000975,-1781915.5637939938,110,340
1236,-1781918.3963137593,-1781918.0807344934,120,340
1237,-1781919.1199699517,-1781918.7814115724,130,340
1238,-1781917.9289806925,-1781917.5204940354,140,340
1239,-1781915.384934341,-1781914.6742365635,150,340
1240,-1781912.274102621,-1781911.0238257013,160,340
1241,-1781909.1647432032,-1781907.412257675,170,340
1242,-1781906.7311221156,-1781904.6136909237,180,340
1243,-1781906.0471137518,-1781903.5685111438,190,340
1244,-1781906.7469734936,-1781904.7689995181,200,340
1245,-1781908.9428955156,-1781907.6196495562,210,340
1246,-1781911.8685855526,-1781911.2408184775,220,340
1247,-1781915.1286485076,-1781914.8676349835,230,340
1248,-1781917.928685171,-1781917.6391560766,240,340
1249,-1781919.1079840278,-1781918.7928322447,250,340
1250,-1781918.4741893327,-1781918.0564498769,260,340
1251,-1781916.3777330767,-1781915.7158395392,270,340
1252,-1781913.677112491,-1781912.4129434237,280,340
1253,-1781910.53209217,-1781908.8540861933,290,340
1254,-1781907.663579224,-1781905.6752487004,300,340
1255,-1781906.1057733675,-1781903.7486063628,310,340
1256,-1781906.2844837285,-1781904.0621728469,320,340
1257,-1781908.132283636,-1781906.7523059614,330,340
1258,-1781911.498164757,-1781910.749478559,340,340
1259,-1781915.0538528906,-1781914.7372385147,350,340
1260,-1781918.1726188217,-1781917.9962089674,0,350
1261,-1781918.6981449411,-1781918.397375774,10,350
1262,-1781917.3675301536,-1781916.8377009765,20,350
1263,-1781914.5701731509,-1781913.6731079489,30,350
1264,-1781910.9932045585,-1781909.655917799,40,350
1265,-1781907.3188024943,-1781905.6672793303,50,350
1266,-1781904.364372177,-1781902.6493980174,60,350
1267,-1781903.7152528903,-1781901.8128651378,70,350
1268,-1781905.6207606804,-1781904.0346251808,80,350
1269,-1781909.1117496933,-1781908.2361776142,90,350
1270,-1781913.1489719192,-1781912.7181012807,100,350
1271,-1781916.6632772826,-1781916.3457963,110,350
1272,-1781918.5267782228,-1781918.2904481597,120,350
1273,-1781918.460885414,-1781918.1453679695,130,350
1274,-1781916.4397411598,-1781916.017044087,140,350
1275,-1781913.2457939943,-1781912.493578391,150,350
1276,-1781909.6652655553,-1781908.4919504758,160,350
1277,-1781906.4030762746,-1781904.8416651152,170,350
1278,-1781904.007257032,-1781902.323218593,180,350
1279,-1781903.8296094898,-1781901.874423817,190,350
1280,-1781905.5453554376,-1781903.9062367426,200,350
1281,-1781908.4258138824,-1781907.630568221,210,350
1282,-1781912.1661101577,-1781911.922168264,220,350
1283,-1781915.9736695364,-1781915.698332025,230,350
1284,-1781918.2272229716,-1781918.0155362592,240,350
1285,-1781918.6815563573,-1781918.3918536906,250,350
1286,-1781917.3021291886,-1781916.8725277525,260,350
1287,-1781914.6997578575,-1781913.9141970887,270,350
1288,-1781911.3984531348,-1781910.2074358754,280,350
1289,-1781908.0407585362,-1781906.4119448229,290,350
1290,-1781904.952517676,-1781903.2360566244,300,350
1291,-1781903.5596915942,-1781901.7462236315,310,350
1292,-1781904.7942631126,-1781903.135466856,320,350
1293,-1781907.8211931176,-1781907.0507494672,330,350
1294,-1781912.1322173155,-1781911.7027909518,340,350
1295,-1781915.8833233,-1781915.6384676213,350,350
