,ANI energy,DFT energy,Phi,Psi
1121,-857952.2462724647,-857946.8545453205,50,310
1122,-857951.3160617885,-857945.6373651939,60,310
1123,-857949.9817938864,-857944.5277401913,70,310
1124,-857958.4579515584,-857954.2375080355,80,310
1125,-857957.4554460815,-857953.7139141306,90,310
1126,-857956.0750487807,-857953.0199514034,100,310
1127,-857961.6766518836,-857961.8352672436,110,310
1128,-857962.0696109217,-857961.9775236413,120,310
1129,-857965.520609082,-857963.0119730089,130,310
1130,-857966.8154534844,-857963.4154616006,140,310
1131,-857967.3398152236,-857963.4228034614,150,310
1132,-857966.8941606352,-857963.168097366,160,310
1133,-857962.6781187754,-857961.8914293414,170,310
1134,-857962.6583281024,-857962.2021092819,180,310
1135,-857962.9560556865,-857962.4686125554,190,310
1136,-857963.3794545272,-857962.558534663,200,310
1137,-857963.3725428046,-857962.4115719442,210,310
1138,-857962.9492938659,-857961.9133294221,220,310
1139,-857965.2161261517,-857965.2502993023,230,310
1140,-857964.692249704,-857964.47783514,240,310
1141,-857964.1941480872,-857963.7261415411,250,310
1142,-857960.6602660543,-857958.9792833751,260,310
1143,-857960.7845195055,-857958.6601320566,270,310
1144,-857961.135442496,-857958.6895622509,280,310
1145,-857961.5299289812,-857959.0072075465,290,310
1146,-857961.871046352,-857959.4708742967,300,310
1147,-857964.9395827841,-857963.6119975678,310,310
1148,-857965.5870408262,-857964.876115403,320,310
1149,-857963.0192468847,-857961.907430833,330,310
1150,-857963.6759704665,-857961.8540297768,340,310
1151,-857966.3486060777,-857967.6493935229,350,310
1152,-857965.2662687553,-857964.5823154673,0,320
1153,-857964.8040035986,-857964.4172177247,10,320
1154,-857964.1542593306,-857963.9413145398,20,320
1155,-857963.389581474,-857963.3823918514,30,320
1156,-857962.7675447654,-857962.7043051139,40,320
1157,-857961.0346952188,-857959.6595036447,50,320
1158,-857960.8218137306,-857959.2292203985,60,320
1159,-857960.667818559,-857958.757521527,70,320
1160,-857960.3331588305,-857958.1662821006,80,320
1161,-857959.6970579259,-857957.4996787865,90,320
1162,-857966.0039906631,-857965.9884386964,100,320
1163,-857965.3158512258,-857965.738564424,110,320
1164,-857964.5306799846,-857965.0162382686,120,320
1165,-857963.7025299364,-857964.0276598433,130,320
1166,-857958.324641797,-857957.2749676438,140,320
1167,-857958.2206620459,-857956.518567724,150,320
1168,-857963.2915179791,-857963.4422562552,160,320
1169,-857963.7004921044,-857963.9184731949,170,320
1170,-857963.9743900967,-857964.3783121373,180,320
1171,-857964.1527806454,-857964.6658369784,190,320
1172,-857964.2668721942,-857964.6915648668,200,320
1173,-857964.2032380288,-857964.2950416302,210,320
1174,-857963.7705598691,-857963.5445402993,220,320
1175,-857963.0916092765,-857962.5067023805,230,320
1176,-857962.3507277182,-857961.4608323404,240,320
1177,-857961.4107037608,-857960.731352577,250,320
1178,-857960.8909224087,-857960.2521863427,260,320
1179,-857960.8187492667,-857960.0195058298,270,320
1180,-857961.0201426081,-857960.1416191735,280,320
1181,-857961.6097997999,-857960.5818170694,290,320
1182,-857962.491767089,-857961.2558877462,300,320
1183,-857964.0641026591,-857962.172302582,310,320
1184,-857966.2660505727,-857966.0932955295,320,320
1185,-857965.5382970532,-857964.6905608515,330,320
1186,-857965.5023640916,-857964.9342855312,340,320
1187,-857965.7771589942,-857964.3377122744,350,320
1188,-857966.7071540861,-857966.2793520886,0,330
1189,-857966.199340748,-857966.2541262077,10,330
1190,-857965.6166924558,-857965.9153338427,20,330
1191,-857964.9236631572,-857965.4077414293,30,330
1192,-857964.2107464466,-857964.6624484272,40,330
1193,-857963.8486020395,-857963.6975271092,50,330
1194,-857963.3595309274,-857962.6108689532,60,330
1195,-857967.4650714552,-857966.681899416,70,330
1196,-857964.3260760666,-857963.5862696794,80,330
1197,-857965.3043076695,-857963.8849014381,90,330
1198,-857965.8622774725,-857963.9048562393,100,330
1199,-857965.8299497401,-857963.7088850306,110,330
1200,-857965.1826853397,-857963.2676203686,120,330
1201,-857964.5481285197,-857962.6233563918,130,330
1202,-857965.6669112158,-857961.87875365,140,330
1203,-857965.3544974828,-857961.3159404029,150,330
1204,-857969.8735856655,-857968.8314958698,160,330
1205,-857969.8194223421,-857968.9221709887,170,330
1206,-857969.4755591041,-857968.622472464,180,330
1207,-857970.6442646367,-857970.8592927346,190,330
1208,-857970.9656112411,-857971.1859114158,200,330
1209,-857970.7359273876,-857970.946014544,210,330
1210,-857969.9199261289,-857970.0451619432,220,330
1211,-857965.2532753602,-857964.6389795728,230,330
1212,-857964.5488430932,-857963.7480416219,240,330
1213,-857962.7572929183,-857960.0669455461,250,330
1214,-857962.1005435493,-857958.9824209224,260,330
1215,-857961.5598285391,-857958.3903657338,270,330
1216,-857961.2829210088,-857958.4327226231,280,330
1217,-857961.4480969253,-857959.0124158751,290,330
1218,-857961.8880564399,-857959.9709993475,300,330
1219,-857965.8215219574,-857961.1832849,310,330
1220,-857966.7928082068,-857965.6871086471,320,330
1221,-857967.3948134456,-857966.6307573939,330,330
1222,-857967.8076231504,-857966.945516146,340,330
1223,-857967.5335446475,-857966.492328804,350,330
1224,-857968.5841513439,-857967.7285224675,0,340
1225,-857968.1200300807,-857967.2113291591,10,340
1226,-857967.7335721324,-857966.9413745835,20,340
1227,-857967.6639117496,-857966.7981769216,30,340
1228,-857967.9845967247,-857966.9578153318,40,340
1229,-857968.572165414,-857967.3762386489,50,340
1230,-857969.170235504,-857967.9846090839,60,340
1231,-857969.6065664312,-857968.6064082215,70,340
1232,-857969.7690383027,-857969.0353736979,80,340
1233,-857969.5573486894,-857969.2396280316,90,340
1234,-857969.0331673606,-857969.1738022878,100,340
1235,-857968.3780865563,-857968.7694351828,110,340
1236,-857967.7299928091,-857968.1503970869,120,340
1237,-857967.2075673691,-857967.4502847668,130,340
1238,-857966.9809261553,-857967.2077523551,140,340
1239,-857966.9506284748,-857967.4350362865,150,340
1240,-857967.2236055591,-857967.8958792442,160,340
1241,-857967.5764339389,-857968.3621815342,170,340
1242,-857967.8213632983,-857968.7017896614,180,340
1243,-857968.0654747892,-857968.8321861301,190,340
1244,-857968.1866376695,-857968.6091692632,200,340
1245,-857968.0303733661,-857968.0679423419,210,340
1246,-857967.4981751612,-857967.2219968202,220,340
1247,-857966.837040526,-857966.2627230874,230,340
1248,-857966.1667572616,-857965.5262779689,240,340
1249,-857965.3999304067,-857965.1037130891,250,340
1250,-857964.9229912916,-857964.8108544177,260,340
1251,-857964.5765687786,-857964.6042155479,270,340
1252,-857964.4875088964,-857964.6327044781,280,340
1253,-857964.7313326368,-857964.8348252795,290,340
1254,-857965.7819789272,-857965.1546041075,300,340
1255,-857967.0500994659,-857966.0764782756,310,340
1256,-857968.2365463433,-857967.1168262324,320,340
1257,-857968.973634436,-857967.9501588136,330,340
1258,-857969.2149828926,-857968.351764877,340,340
1259,-857969.0204419831,-857968.216913091,350,340
1260,-857969.4687051746,-857969.0107753264,0,350
1261,-857969.0300689824,-857968.5304795752,10,350
1262,-857968.7240400043,-857968.2893904352,20,350
1263,-857968.8867478328,-857968.2457157759,30,350
1264,-857969.3839479916,-857968.3608637644,40,350
1265,-857969.9329505345,-857968.7110140508,50,350
1266,-857970.3620966445,-857969.1988399158,60,350
1267,-857970.6143109201,-857969.6534705296,70,350
1268,-857970.6371444704,-857969.9902548643,80,350
1269,-857970.3456403615,-857970.1345820433,90,350
1270,-857969.8412938835,-857970.0818712474,100,350
1271,-857969.2853987305,-857969.7466556865,110,350
1272,-857968.7231313599,-857969.2287093668,120,350
1273,-857968.290291756,-857968.6837801395,130,350
1274,-857968.1471918799,-857968.5402687229,140,350
1275,-857968.1827234772,-857968.8328763905,150,350
1276,-857968.4092682628,-857969.3031319904,160,350
1277,-857968.7828278197,-857969.7184805112,170,350
1278,-857969.0200677393,-857969.954675077,180,350
1279,-857969.2184073005,-857969.976261403,190,350
1280,-857969.3094508012,-857969.6403555817,200,350
1281,-857969.1375939781,-857969.0830016669,210,350
1282,-857968.6024544195,-857968.2320360694,220,350
1283,-857967.9527378196,-857967.292591636,230,350
1284,-857967.3063719735,-857966.7263270868,240,350
1285,-857966.5871318716,-857966.4473991256,250,350
1286,-857966.139004958,-857966.2098867898,260,350
1287,-857965.778516167,-857966.0594727688,270,350
1288,-857965.6886381423,-857966.0311093406,280,350
1289,-857965.8940503864,-857966.1449395592,290,350
1290,-857966.9560153435,-857966.3473741155,300,350
1291,-857968.0913300135,-857967.1548533065,310,350
1292,-857969.213143524,-857968.0390769062,320,350
1293,-857969.9254021848,-857968.775082768,330,350
1294,-857970.1020894784,-857969.2554412703,340,350
1295,-857969.9038825424,-857969.3196354895,350,350
