,ANI energy,DFT energy,Phi,Psi
612,-494731.7822999194,-494733.3021044946,0,170
613,-494732.0690006965,-494733.5418131136,10,170
614,-494732.40693204524,-494733.7984017375,20,170
615,-494732.55681646994,-494733.97699093376,30,170
616,-494732.6141546749,-494734.0364788319,40,170
617,-494732.58353677223,-494733.9419131542,50,170
618,-494732.42461658304,-494733.73527428444,60,170
619,-494732.225607028,-494733.5131359307,70,170
620,-494731.99381146894,-494733.3400688178,80,170
621,-494731.77147449774,-494733.2163239495,90,170
622,-494731.6223181246,-494733.1487411792,100,170
623,-494731.5739152746,-494733.16461716883,110,170
624,-494731.78337030933,-494733.29727267165,120,170
625,-494732.0653880709,-494733.528258909,130,170
626,-494732.3959384952,-494733.781082476,140,170
627,-494732.5500651416,-494733.96400148765,150,170
628,-494732.6118550439,-494734.0374200961,160,170
629,-494732.5898672133,-494733.9520788077,170,170
630,-494732.42944486195,-494733.7406081149,180,170
631,-494732.22014188435,-494733.5088061153,190,170
632,-494731.9800535696,-494733.33153468894,200,170
633,-494731.7589748408,-494733.20747606596,210,170
634,-494731.6130898688,-494733.1459173865,220,170
635,-494731.5806007834,-494733.17440631666,230,170
636,-494731.8004369759,-494733.31885899755,240,170
637,-494732.0761067639,-494733.55222977087,250,170
638,-494732.3964578928,-494733.79557794484,260,170
639,-494732.5503878474,-494733.9697118239,270,170
640,-494732.6120824904,-494734.0374200961,280,170
641,-494732.5901554388,-494733.95490260026,290,170
642,-494732.43610334164,-494733.75453882525,300,170
643,-494732.23665357707,-494733.53089444875,310,170
644,-494732.01106792374,-494733.35180324496,320,170
645,-494731.7804152586,-494733.22316380276,330,170
646,-494731.62737271766,-494733.1498079453,340,170
647,-494731.5728745801,-494733.1642406632,350,170
648,-494732.085776946,-494733.572372825,0,180
649,-494732.053754734,-494733.59013134317,10,180
650,-494732.1237323438,-494733.6523802829,20,180
651,-494732.23584073083,-494733.7227868459,30,180
652,-494732.3769056057,-494733.75648410467,40,180
653,-494732.4317017942,-494733.7386628356,50,180
654,-494732.44066567585,-494733.7219083326,60,180
655,-494732.42992291227,-494733.7406081149,70,180
656,-494732.36977939424,-494733.7563586027,80,180
657,-494732.2267135421,-494733.7187080343,90,180
658,-494732.11914473365,-494733.6501212488,100,180
659,-494732.0535149783,-494733.5898175884,110,180
660,-494732.08544266137,-494733.572372825,120,180
661,-494732.0529324641,-494733.5876213052,130,180
662,-494732.1157413646,-494733.6440971578,140,180
663,-494732.2219675558,-494733.71431546804,150,180
664,-494732.3659458603,-494733.75610759895,160,180
665,-494732.42944467935,-494733.7406081149,170,180
666,-494732.4407519864,-494733.7217828308,180,180
667,-494732.4294478571,-494733.7406081149,190,180
668,-494732.36594852665,-494733.75610759895,200,180
669,-494732.22198563616,-494733.71431546804,210,180
670,-494732.1157253297,-494733.6440971578,220,180
671,-494732.05289907946,-494733.5876213052,230,180
672,-494732.08544835943,-494733.572372825,240,180
673,-494732.0534825799,-494733.5898175884,250,180
674,-494732.11913468904,-494733.6501212488,260,180
675,-494732.22673136665,-494733.7187080343,270,180
676,-494732.369773331,-494733.7563586027,280,180
677,-494732.42994431645,-494733.7406081149,290,180
678,-494732.44069701503,-494733.7219083326,300,180
679,-494732.4317473054,-494733.7386628356,310,180
680,-494732.37691857235,-494733.75648410467,320,180
681,-494732.2358039493,-494733.7227868459,330,180
682,-494732.12389313057,-494733.652317532,340,180
683,-494732.05371356936,-494733.59013134317,350,180
684,-494731.7823441521,-494733.3021044946,0,190
685,-494731.57282874023,-494733.1642406632,10,190
686,-494731.62737808697,-494733.1498079453,20,190
687,-494731.7804322066,-494733.22316380276,30,190
688,-494732.0110898758,-494733.35180324496,40,190
689,-494732.2367078545,-494733.53089444875,50,190
690,-494732.43611890165,-494733.75453882525,60,190
691,-494732.5901205566,-494733.95471434743,70,190
692,-494732.612092535,-494734.0373573451,80,190
693,-494732.55041571666,-494733.9697118239,90,190
694,-494732.3964303888,-494733.79557794484,100,190
695,-494732.07609869173,-494733.55222977087,110,190
696,-494731.8004271139,-494733.3189844995,120,190
697,-494731.5806599188,-494733.17440631666,130,190
698,-494731.61306134216,-494733.1459173865,140,190
699,-494731.7590054129,-494733.20747606596,150,190
700,-494731.9800464836,-494733.33153468894,160,190
701,-494732.22012424236,-494733.50874336436,170,190
702,-494732.4294284253,-494733.7406081149,180,190
703,-494732.58986242843,-494733.9520788077,190,190
704,-494732.6118936153,-494734.0376710999,200,190
705,-494732.55005064077,-494733.96400148765,210,190
706,-494732.39590839786,-494733.781082476,220,190
707,-494732.06557216117,-494733.5280706562,230,190
708,-494731.7833916039,-494733.29727267165,240,190
709,-494731.57388649223,-494733.16455441795,250,190
710,-494731.6223537373,-494733.1487411792,260,190
711,-494731.77024624305,-494733.2163239495,270,190
712,-494731.9938379868,-494733.3400688178,280,190
713,-494732.22562529094,-494733.5131359307,290,190
714,-494732.4246059905,-494733.73527428444,300,190
715,-494732.58359451964,-494733.94228965987,310,190
716,-494732.61414956127,-494734.0364788319,320,190
717,-494732.55666134466,-494733.97699093376,330,190
718,-494732.40688247967,-494733.7984017375,340,190
719,-494732.0689959847,-494733.5418131136,350,190
720,-494731.13344717416,-494732.6392034864,0,200
721,-494730.95251838927,-494732.4373336886,10,200
722,-494731.0110508799,-494732.4392162171,20,200
723,-494731.27209637547,-494732.6250845232,30,200
724,-494731.63063443947,-494732.9612413484,40,200
725,-494732.01262443635,-494733.38179819775,50,200
726,-494732.3782497204,-494733.7825257478,60,200
727,-494732.6156439068,-494734.0429421794,70,200
728,-494732.7327480803,-494734.07845921564,80,200
729,-494732.596113243,-494733.8850607959,90,200
730,-494732.1890775262,-494733.5062960774,100,200
731,-494731.5935506214,-494733.05430100334,110,200
732,-494731.1648260197,-494732.67403026216,120,200
733,-494730.9612253482,-494732.45408819156,130,200
734,-494730.99150188017,-494732.4259757672,140,200
735,-494731.2324609712,-494732.5826021318,150,200
736,-494731.5927781728,-494732.9022554579,160,200
737,-494731.9800480177,-494733.33153468894,170,200
738,-494732.36600919615,-494733.75610759895,180,200
739,-494732.6118356487,-494734.0374200961,190,200
740,-494732.7324661008,-494734.07864746853,200,200
741,-494732.59997004404,-494733.8744558857,210,200
742,-494732.17824308283,-494733.4717203054,220,200
743,-494731.5523470164,-494733.0045395021,230,200
744,-494731.13138521684,-494732.63274013886,240,200
745,-494730.9528917565,-494732.4377101943,250,200
746,-494731.00825121015,-494732.43620417156,260,200
747,-494731.2626385547,-494732.6088947788,270,200
748,-494731.61822112964,-494732.9308071389,280,200
749,-494731.9924149032,-494733.34772443335,290,200
750,-494732.3620027853,-494733.7547898291,300,200
751,-494732.6051307447,-494734.0304547409,310,200
752,-494732.7308244465,-494734.08354204247,320,200
753,-494732.6100039869,-494733.89503819647,330,200
754,-494732.1901778674,-494733.49694618623,340,200
755,-494731.5600319089,-494733.0226745259,350,200
756,-494730.30681137805,-494731.77763297874,0,210
757,-494730.21387325425,-494731.5943374614,10,210
758,-494730.4056553664,-494731.708104929,20,210
759,-494730.81074224657,-494732.1016788711,30,210
760,-494731.27333164314,-494732.67754431523,40,210
761,-494731.78908959986,-494733.2758745986,50,210
762,-494732.236330506,-494733.7436829114,60,210
763,-494732.5588101603,-494733.9665742765,70,210
764,-494732.5963732706,-494733.87545990094,80,210
765,-494732.25361720414,-494733.47310082626,90,210
766,-494731.6132422546,-494732.88700697763,100,210
767,-494730.86851229664,-494732.28403312416,110,210
768,-494730.3462038124,-494731.8221861514,120,210
769,-494730.2109893923,-494731.6036246016,130,210
770,-494730.36257495364,-494731.6682580774,140,210
771,-494730.7560682735,-494732.0174043487,150,210
772,-494731.232432481,-494732.5826021318,160,210
773,-494731.758981525,-494733.20747606596,170,210
774,-494732.2220112773,-494733.71431546804,180,210
775,-494732.55006590864,-494733.96400148765,190,210
776,-494732.5999843256,-494733.8744558857,200,210
777,-494732.2438419007,-494733.4451766546,210,210
778,-494731.5605510143,-494732.8238167736,220,210
779,-494730.78953170415,-494732.20628470037,230,210
780,-494730.301984414,-494731.7676555781,240,210
781,-494730.21418156894,-494731.5940864576,250,210
782,-494730.40453095466,-494731.7025828457,260,210
783,-494730.8063074606,-494732.0758882317,270,210
784,-494731.2701869867,-494732.6358149352,280,210
785,-494731.77796225564,-494733.23571399227,290,210
786,-494732.22377532977,-494733.7173902644,300,210
787,-494732.544545063,-494733.9616169517,310,210
788,-494732.6052977409,-494733.8883238451,320,210
789,-494732.25523602974,-494733.47492060374,330,210
790,-494731.5817155158,-494732.85726302856,340,210
791,-494730.81029862183,-494732.23182433593,350,210
792,-494729.54929213587,-494730.95057549217,0,220
793,-494729.5789865874,-494730.8745213439,10,220
794,-494729.90880665916,-494731.16995280416,20,220
795,-494730.4205472473,-494731.7815235375,30,220
796,-494731.03427240765,-494732.5337818948,40,220
797,-494731.6356045118,-494733.2118686323,50,220
798,-494732.1319322874,-494733.66580898565,60,220
799,-494732.3971421315,-494733.77869794006,70,220
800,-494732.1789223905,-494733.4835174835,80,220
801,-494731.59917808603,-494732.878221845,90,220
802,-494730.7701527734,-494732.1368194016,100,220
803,-494730.02993209584,-494731.4464962293,110,220
804,-494729.57668049604,-494730.98772405303,120,220
805,-494729.54849922826,-494730.8617201506,130,220
806,-494729.8509578046,-494731.0980402185,140,220
807,-494730.36258558265,-494731.6682580774,150,220
808,-494730.9914977527,-494732.4259757672,160,220
809,-494731.6130549866,-494733.14598013746,170,220
810,-494732.1157596641,-494733.6440971578,180,220
811,-494732.3959230082,-494733.781082476,190,220
812,-494732.17820728745,-494733.4717203054,200,220
813,-494731.5606032098,-494732.8238167736,210,220
814,-494730.67785151425,-494732.0418772182,220,220
815,-494729.9337697988,-494731.3494205138,230,220
816,-494729.5397162636,-494730.937586046,240,220
817,-494729.58355947764,-494730.87816089886,250,220
818,-494729.91793647775,-494731.1697645514,260,220
819,-494730.4327090036,-494731.75830568693,270,220
820,-494731.0461809303,-494732.4951273112,280,220
821,-494731.63686118356,-494733.1771046074,290,220
822,-494732.1170590712,-494733.64597968635,300,220
823,-494732.39590920147,-494733.7832787592,310,220
824,-494732.1835677115,-494733.4982639561,320,220
825,-494731.5687016114,-494732.8688092029,330,220
826,-494730.7083471649,-494732.09207797615,340,220
827,-494729.97149325744,-494731.38663182553,350,220
828,-494729.07268817275,-494730.39058603765,0,230
829,-494729.16716345045,-494730.4701542389,10,230
830,-494729.628281289,-494730.95095199783,20,230
831,-494730.2764336329,-494731.71883534105,30,230
832,-494730.9973668723,-494732.54915587686,40,230
833,-494731.5957744613,-494733.22492082935,50,230
834,-494732.0594041871,-494733.59747320396,60,230
835,-494732.0643910978,-494733.52719214285,70,230
836,-494731.5744790511,-494733.03679348907,80,230
837,-494730.86274471896,-494732.2899944642,90,230
838,-494730.039705646,-494731.4662627778,100,230
839,-494729.4120478648,-494730.7825284551,110,230
840,-494729.0862503667,-494730.4090348162,120,230
841,-494729.1305010311,-494730.4352647122,130,230
842,-494729.5484682908,-494730.8617201506,140,230
843,-494730.21094519604,-494731.6036246016,150,230
844,-494730.9612211477,-494732.45408819156,160,230
845,-494731.580644724,-494733.17440631666,170,230
846,-494732.0528968879,-494733.5876213052,180,230
847,-494732.0655530946,-494733.5281334071,190,230
848,-494731.55232261715,-494733.0046022531,200,230
849,-494730.7895885019,-494732.20628470037,210,230
850,-494729.9338240031,-494731.34935776284,220,230
851,-494729.32645479706,-494730.6860802489,230,230
852,-494729.06582953146,-494730.381863656,240,230
853,-494729.18173518224,-494730.4865949871,250,230
854,-494729.64843081025,-494730.9646944553,260,230
855,-494730.30149953335,-494731.70829318184,270,230
856,-494731.01216411474,-494732.52091795055,280,230
857,-494731.59333373094,-494733.19662015204,290,230
858,-494732.04780737613,-494733.58567602583,300,230
859,-494732.0743314251,-494733.5422523703,310,230
860,-494731.5670312113,-494733.0510379541,320,230
861,-494730.82029565546,-494732.27713052,330,230
862,-494729.9799412481,-494731.42208611086,340,230
863,-494729.36777466396,-494730.7328297047,350,230
864,-494728.9351048688,-494730.22310375905,0,240
865,-494729.12490969064,-494730.4550312606,10,240
866,-494729.63579246926,-494731.0738811038,20,240
867,-494730.4060391435,-494731.91775584425,30,240
868,-494731.19383284025,-494732.74393481755,40,240
869,-494731.8179730361,-494733.34985796554,50,240
870,-494732.0850252805,-494733.57180806645,60,240
871,-494731.78613670415,-494733.3076893289,70,240
872,-494731.17202993995,-494732.68796097254,80,240
873,-494730.394723545,-494731.871571147,90,240
874,-494729.64095342567,-494731.0555578272,100,240
875,-494729.1307867728,-494730.45772955136,110,240
876,-494728.935813178,-494730.22385677043,120,240
877,-494729.0862517181,-494730.4090348162,130,240
878,-494729.5767700208,-494730.98772405303,140,240
879,-494730.3461695511,-494731.8221861514,150,240
880,-494731.1648057845,-494732.67403026216,160,240
881,-494731.8004631283,-494733.3194237561,170,240
882,-494732.0854304252,-494733.572372825,180,240
883,-494731.7833833856,-494733.29727267165,190,240
884,-494731.131450379,-494732.63274013886,200,240
885,-494730.30194222665,-494731.7676555781,210,240
886,-494729.5397448268,-494730.937586046,220,240
887,-494729.06573938567,-494730.38180090504,230,240
888,-494728.9380390268,-494730.2269315669,240,240
889,-494729.15412364923,-494730.4887285194,250,240
890,-494729.67512306536,-494731.1032485471,260,240
891,-494730.43258353736,-494731.9195756217,270,240
892,-494731.2012431315,-494732.7235407597,280,240
893,-494731.8019059724,-494733.3275813792,290,240
894,-494732.085473891,-494733.57249832695,300,240
895,-494731.7999106749,-494733.3300286662,310,240
896,-494731.1612092302,-494732.70666075486,320,240
897,-494730.3663671038,-494731.86843359965,330,240
898,-494729.6039994204,-494731.02688064415,340,240
899,-494729.1041000013,-494730.42716983997,350,240
900,-494729.13819699106,-494730.4675814501,0,250
901,-494729.45222629886,-494730.82670512196,10,250
902,-494730.07359984424,-494731.5143927544,20,250
903,-494730.8957758114,-494732.3507373812,30,250
904,-494731.60757285845,-494733.098854176,40,250
905,-494732.0844538702,-494733.56534471887,50,250
906,-494732.0485029013,-494733.5884370675,60,250
907,-494731.5874784547,-494733.1885252798,70,250
908,-494731.00748482475,-494732.50686173834,80,250
909,-494730.30158690317,-494731.6982530303,90,250
910,-494729.6773153422,-494730.9755503692,100,250
911,-494729.2283506763,-494730.5300186427,110,250
912,-494729.1307823532,-494730.4576668004,120,250
913,-494729.4120508234,-494730.782591206,130,250
914,-494730.02991449035,-494731.4464962293,140,250
915,-494730.8685212454,-494732.2837821204,150,250
916,-494731.59358601505,-494733.05423825246,160,250
917,-494732.0761038784,-494733.55222977087,170,250
918,-494732.0534758227,-494733.5898803393,180,250
919,-494731.5738835702,-494733.16461716883,190,250
920,-494730.9529004132,-494732.4377101943,200,250
921,-494730.2141016869,-494731.59396095574,210,250
922,-494729.5835816488,-494730.87816089886,220,250
923,-494729.1817261604,-494730.4865949871,230,250
924,-494729.1541538561,-494730.4887285194,240,250
925,-494729.49591928674,-494730.8751488534,250,250
926,-494730.1274746317,-494731.5536120965,260,250
927,-494730.93033383036,-494732.35782823834,270,250
928,-494731.61094857735,-494733.08115840884,280,250
929,-494732.0742467946,-494733.5499707368,290,250
930,-494732.0606477096,-494733.60142651363,300,250
931,-494731.5889783522,-494733.21732796467,310,250
932,-494730.98985701165,-494732.53591542697,320,250
933,-494730.2783882406,-494731.7109914726,330,250
934,-494729.66058025736,-494730.9651964629,340,250
935,-494729.2170964412,-494730.51728020044,350,250
936,-494729.6489659186,-494731.0674177562,0,260
937,-494730.07434701704,-494731.5005247951,10,260
938,-494730.79976237996,-494732.1846356235,20,260
939,-494731.6225880141,-494732.9311208937,30,260
940,-494732.19629200245,-494733.5324004715,40,260
941,-494732.394657205,-494733.7978997299,50,260
942,-494732.1199328154,-494733.6520665282,60,260
943,-494731.6452165082,-494733.1798656491,70,260
944,-494731.0605765345,-494732.5032849343,80,260
945,-494730.4706436548,-494731.78629260947,90,260
946,-494729.97692232725,-494731.23207624216,100,260
947,-494729.6773307196,-494730.9755503692,110,260
948,-494729.64097450103,-494731.0555578272,120,260
949,-494730.03971879533,-494731.4662627778,130,260
950,-494730.7701019659,-494732.1368194016,140,260
951,-494731.61324375216,-494732.88700697763,150,260
952,-494732.18908483145,-494733.5062960774,160,260
953,-494732.3964481769,-494733.79557794484,170,260
954,-494732.1191396566,-494733.6501212488,180,260
955,-494731.6223339768,-494733.1487411792,190,260
956,-494731.0081943759,-494732.43620417156,200,260
957,-494730.4044800376,-494731.7025828457,210,260
958,-494729.91787511436,-494731.1696390495,220,260
959,-494729.6484031967,-494730.9646944553,230,260
960,-494729.67509775294,-494731.1032485471,240,260
961,-494730.12744395,-494731.5536120965,250,260
962,-494730.848982441,-494732.2202154107,260,260
963,-494731.64285087504,-494732.93356818054,270,260
964,-494732.1886012292,-494733.51508121006,280,260
965,-494732.3973385675,-494733.7932561598,290,260
966,-494732.13458172634,-494733.67271158984,300,260
967,-494731.6459431899,-494733.2155709382,310,260
968,-494731.05056056223,-494732.54350829165,320,260
969,-494730.4602757194,-494731.81176949415,330,260
970,-494729.97121826804,-494731.23490003473,340,260
971,-494729.6746859559,-494730.97335408605,350,260
972,-494730.39806398004,-494731.88048178155,0,270
973,-494730.88129521155,-494732.3143418317,10,270
974,-494731.6207096722,-494732.9114798471,20,270
975,-494732.2654875572,-494733.503221281,30,270
976,-494732.6015649452,-494733.89892875525,40,270
977,-494732.5445489713,-494733.96707628405,50,270
978,-494732.22801159765,-494733.72134357406,60,270
979,-494731.7887525028,-494733.24311860406,70,270
980,-494731.29711099365,-494732.65752676304,80,270
981,-494730.8515221518,-494732.12677925004,90,270
982,-494730.47066768876,-494731.78629260947,100,270
983,-494730.301557646,-494731.6982530303,110,270
984,-494730.3947365482,-494731.871571147,120,270
985,-494730.8627495403,-494732.2899944642,130,270
986,-494731.5991940478,-494732.878221845,140,270
987,-494732.2536386449,-494733.47310082626,150,270
988,-494732.5961234338,-494733.8850607959,160,270
989,-494732.5503982939,-494733.9697118239,170,270
990,-494732.2266938181,-494733.7187080343,180,270
991,-494731.77037802833,-494733.2163867005,190,270
992,-494731.2626333315,-494732.6088947788,200,270
993,-494730.80632466427,-494732.0758882317,210,270
994,-494730.4326905946,-494731.75830568693,220,270
995,-494730.30150198063,-494731.7082304309,230,270
996,-494730.43261330586,-494731.9195756217,240,270
997,-494730.93033207714,-494732.35782823834,250,270
998,-494731.64288210456,-494732.93356818054,260,270
999,-494732.26104389544,-494733.4970716881,270,270
1000,-494732.59240608854,-494733.88543730153,280,270
1001,-494732.5576889629,-494733.97241011466,290,270
1002,-494732.24093049834,-494733.74807547766,300,270
1003,-494731.8012051875,-494733.28371846705,310,270
1004,-494731.3021724536,-494732.6998836525,320,270
1005,-494730.85915609077,-494732.1527581422,330,270
1006,-494730.471411209,-494731.7921911985,340,270
1007,-494730.3016668217,-494731.69837853214,350,270
1008,-494731.17342161137,-494732.69392231246,0,280
1009,-494731.58220010425,-494733.0548030109,10,280
1010,-494732.192240957,-494733.50899436814,20,280
1011,-494732.6065914499,-494733.8961677135,30,280
1012,-494732.73144640867,-494734.08360479336,40,280
1013,-494732.6053420102,-494734.0302664881,50,280
1014,-494732.3654077615,-494733.7547898291,60,280
1015,-494732.00473773846,-494733.3545642866,70,280
1016,-494731.64178344357,-494732.9554055103,80,280
1017,-494731.2970928038,-494732.65752676304,90,280
1018,-494731.06061086874,-494732.5032849343,100,280
1019,-494731.00745348557,-494732.50686173834,110,280
1020,-494731.17204170127,-494732.68796097254,120,280
1021,-494731.5745002726,-494733.03679348907,130,280
1022,-494732.1789542411,-494733.4835174835,140,280
1023,-494732.59644898865,-494733.87545990094,150,280
1024,-494732.73279413936,-494734.0785847176,160,280
1025,-494732.6121087525,-494734.037545598,170,280
1026,-494732.36976825394,-494733.7563586027,180,280
1027,-494731.9938763389,-494733.3400688178,190,280
1028,-494731.61823044374,-494732.9308071389,200,280
1029,-494731.2701628431,-494732.6358149352,210,280
1030,-494731.04620675405,-494732.4950645602,220,280
1031,-494731.0120278368,-494732.52091795055,230,280
1032,-494731.2012622345,-494732.7235407597,240,280
1033,-494731.611133106,-494733.0810956579,250,280
1034,-494732.18860258063,-494733.51508121006,260,280
1035,-494732.59240974113,-494733.88543730153,270,280
1036,-494732.7328800482,-494734.07852196664,280,280
1037,-494732.6160404679,-494734.04306768137,290,280
1038,-494732.3819296632,-494733.7824629969,300,280
1039,-494732.0246238352,-494733.3890145567,310,280
1040,-494731.65667123365,-494732.98508670845,320,280
1041,-494731.3069482449,-494732.67302624707,330,280
1042,-494731.06430732127,-494732.5061714779,340,280
1043,-494731.00638590805,-494732.5063597308,350,280
1044,-494731.7852074134,-494733.3127721557,0,290
1045,-494732.0677764596,-494733.54068359657,10,290
1046,-494732.40876644646,-494733.79620545433,20,290
1047,-494732.5641722646,-494733.97975197545,30,290
1048,-494732.617394883,-494734.0420009153,40,290
1049,-494732.5837456636,-494733.9452389544,50,290
1050,-494732.4249501371,-494733.7353370354,60,290
1051,-494732.23043161776,-494733.51658723276,70,290
1052,-494732.0047254657,-494733.3545642866,80,290
1053,-494731.78858517786,-494733.2430558531,90,290
1054,-494731.64522333845,-494733.1798656491,100,290
1055,-494731.5875018313,-494733.1885252798,110,290
1056,-494731.78616150515,-494733.3076893289,120,290
1057,-494732.06438364653,-494733.52719214285,130,290
1058,-494732.39711714775,-494733.77869794006,140,290
1059,-494732.5587913496,-494733.9665742765,150,290
1060,-494732.6156912078,-494734.0430049304,160,290
1061,-494732.59016646957,-494733.95477709844,170,290
1062,-494732.42991831,-494733.7406081149,180,290
1063,-494732.22562470654,-494733.5131359307,190,290
1064,-494731.9924071231,-494733.34772443335,200,290
1065,-494731.77801894373,-494733.23571399227,210,290
1066,-494731.6368351407,-494733.1771046074,220,290
1067,-494731.5934875048,-494733.1968711559,230,290
1068,-494731.8019139716,-494733.3275813792,240,290
1069,-494732.07429570274,-494733.5499707368,250,290
1070,-494732.3973334173,-494733.7932561598,260,290
1071,-494732.55771800096,-494733.97241011466,270,290
1072,-494732.61603224964,-494734.0429421794,280,290
1073,-494732.59053684166,-494733.9579146458,290,290
1074,-494732.4366361076,-494733.75453882525,300,290
1075,-494732.24172592175,-494733.5340947471,310,290
1076,-494732.0208630608,-494733.3654829515,320,290
1077,-494731.7980434004,-494733.24939369876,330,290
1078,-494731.65034831694,-494733.18105791707,340,290
1079,-494731.5872129118,-494733.18865078175,350,290
1080,-494732.085493615,-494733.5720590702,0,300
1081,-494732.0608073641,-494733.6009245061,10,300
1082,-494732.1389720239,-494733.674970624,20,300
1083,-494732.2497886377,-494733.75196603645,30,300
1084,-494732.3893990533,-494733.78202374023,40,300
1085,-494732.4376524394,-494733.7514012779,50,300
1086,-494732.44051117153,-494733.72153182694,60,300
1087,-494732.4249768374,-494733.7353370354,70,300
1088,-494732.36540191737,-494733.7547898291,80,300
1089,-494732.2280203639,-494733.72134357406,90,300
1090,-494732.11991692666,-494733.6520665282,100,300
1091,-494732.04848533234,-494733.5884370675,110,300
1092,-494732.08500416856,-494733.57180806645,120,300
1093,-494732.05943026656,-494733.59747320396,130,300
1094,-494732.13191979553,-494733.66580898565,140,300
1095,-494732.23630760424,-494733.7436829114,150,300
1096,-494732.3782880726,-494733.7825257478,160,300
1097,-494732.43612065486,-494733.75453882525,170,300
1098,-494732.44070165383,-494733.7218455817,180,300
1099,-494732.4246042373,-494733.73527428444,190,300
1100,-494732.36205019586,-494733.7547898291,200,300
1101,-494732.223767915,-494733.7173902644,210,300
1102,-494732.1170384341,-494733.64597968635,220,300
1103,-494732.0478354279,-494733.58567602583,230,300
1104,-494732.0854558107,-494733.57249832695,240,300
1105,-494732.06061333884,-494733.60136376275,250,300
1106,-494732.1347820706,-494733.67271158984,260,300
1107,-494732.2409320689,-494733.74807547766,270,300
1108,-494732.38190204964,-494733.7824629969,280,300
1109,-494732.4366563795,-494733.75453882525,290,300
1110,-494732.4408725948,-494733.7224103402,300,300
1111,-494732.42713945993,-494733.733391756,310,300
1112,-494732.37238226284,-494733.75453882525,320,300
1113,-494732.23668473365,-494733.72529688384,330,300
1114,-494732.12517708726,-494733.6543255623,340,300
1115,-494732.04889493325,-494733.58862532035,350,300
1116,-494731.7999386902,-494733.3354252477,0,310
1117,-494731.5886252568,-494733.2173907156,10,310
1118,-494731.6495023417,-494733.2167004552,20,310
1119,-494731.8116443117,-494733.28930330137,30,310
1120,-494732.03962565894,-494733.39748593466,40,310
1121,-494732.25154724775,-494733.5492804764,50,310
1122,-494732.4376560555,-494733.7514640289,60,310
1123,-494732.58376732346,-494733.9452389544,70,310
1124,-494732.605328167,-494734.0302664881,80,310
1125,-494732.54453078145,-494733.96707628405,90,310
1126,-494732.39464690466,-494733.7978997299,100,310
1127,-494732.0844517516,-494733.56534471887,110,310
1128,-494731.81798651407,-494733.34985796554,120,310
1129,-494731.59579053265,-494733.22492082935,130,310
1130,-494731.6355826328,-494733.2118686323,140,310
1131,-494731.78904883703,-494733.2758745986,150,310
1132,-494732.01264963916,-494733.38179819775,160,310
1133,-494732.2366957279,-494733.53089444875,170,310
1134,-494732.4317337908,-494733.7386628356,180,310
1135,-494732.5836050391,-494733.94228965987,190,310
1136,-494732.6051438575,-494734.0304547409,200,310
1137,-494732.5445562765,-494733.9616169517,210,310
1138,-494732.3959135845,-494733.7832787592,220,310
1139,-494732.07433222857,-494733.5422523703,230,310
1140,-494731.79991374305,-494733.3300914171,240,310
1141,-494731.58897787734,-494733.21732796467,250,310
1142,-494731.6459431168,-494733.2155709382,260,310
1143,-494731.8011852444,-494733.28371846705,270,310
1144,-494732.0246748984,-494733.3890145567,280,310
1145,-494732.24174104346,-494733.5340947471,290,310
1146,-494732.4271604988,-494733.733391756,300,310
1147,-494732.5771822972,-494733.93262601394,310,310
1148,-494732.6075148965,-494734.0289487182,320,310
1149,-494732.5500824183,-494733.97416714113,330,310
1150,-494732.4052453546,-494733.80084902444,340,310
1151,-494732.07797243126,-494733.5561830806,350,310
1152,-494731.1641764806,-494732.7143163704,0,320
1153,-494730.99009278597,-494732.5361036798,10,320
1154,-494731.05415927153,-494732.5460183295,20,320
1155,-494731.3109548019,-494732.71356335905,30,320
1156,-494731.6708623661,-494733.01156760816,40,320
1157,-494732.03973183956,-494733.39805069315,50,320
1158,-494732.3893934283,-494733.78202374023,60,320
1159,-494732.6173689496,-494734.0420009153,70,320
1160,-494732.73149783706,-494734.08360479336,80,320
1161,-494732.60156202316,-494733.89892875525,90,320
1162,-494732.1962965316,-494733.5324004715,100,320
1163,-494731.6075990109,-494733.098854176,110,320
1164,-494731.19380782003,-494732.74393481755,120,320
1165,-494730.9973763325,-494732.54915587686,130,320
1166,-494731.0342316814,-494732.5337818948,140,320
1167,-494731.2733114444,-494732.67754431523,150,320
1168,-494731.63060408644,-494732.9612413484,160,320
1169,-494732.01109115424,-494733.35180324496,170,320
1170,-494732.3768685685,-494733.75648410467,180,320
1171,-494732.6141729378,-494734.0364788319,190,320
1172,-494732.73083014454,-494734.08354204247,200,320
1173,-494732.60529533017,-494733.8883238451,210,320
1174,-494732.1836013153,-494733.4982639561,220,320
1175,-494731.56702507497,-494733.0510379541,230,320
1176,-494731.1611911499,-494732.70666075486,240,320
1177,-494730.98985759605,-494732.53591542697,250,320
1178,-494731.0505263375,-494732.54350829165,260,320
1179,-494731.30215134163,-494732.6998836525,270,320
1180,-494731.6566544317,-494732.98508670845,280,320
1181,-494732.0208372735,-494733.3654829515,290,320
1182,-494732.3724050914,-494733.75453882525,300,320
1183,-494732.6074997382,-494734.0288859673,310,320
1184,-494732.72876256227,-494734.0882483635,320,320
1185,-494732.615384135,-494733.90909440874,330,320
1186,-494732.1968088066,-494733.5249331088,340,320
1187,-494731.57440910407,-494733.0708045025,350,320
